baseline_inference_peak_gpu_gb,baseline_inference_delta_gpu_gb,baseline_inference_final_cpu_rss_gb,exact_inference_peak_gpu_gb,exact_inference_delta_gpu_gb,exact_inference_final_cpu_rss_gb,overall_peak_gpu_gb,baseline_model_gb,exact_model_gb,compression_ratio,memory_saved_gb,memory_saved_percent,model,tasks,batch_size,skip_baseline
26.753967761993408,0.0079345703125,18.87759780883789,10.630734920501709,0.0,88.11465454101562,26.753967761993408,26.665231943130493,10.263007164001465,2.5981889632369635,16.40222477912903,61.51165237981204,Qwen/Qwen1.5-MoE-A2.7B,openbookqa,1,False
