baseline_inference_peak_gpu_gb,baseline_inference_delta_gpu_gb,baseline_inference_final_cpu_rss_gb,exact_inference_peak_gpu_gb,exact_inference_delta_gpu_gb,exact_inference_final_cpu_rss_gb,overall_peak_gpu_gb,baseline_model_gb,exact_model_gb,compression_ratio,memory_saved_gb,memory_saved_percent,model,tasks,batch_size,skip_baseline
30.82257843017578,-0.044109344482421875,21.493114471435547,16.22882843017578,-0.052043914794921875,126.33658981323242,30.82257843017578,30.556864738464355,15.555396556854248,1.9643899547517443,15.001468181610107,49.093610584748795,deepseek-ai/deepseek-moe-16b-base,mmlu_astronomy,1,False
