baseline_inference_peak_gpu_gb,baseline_inference_delta_gpu_gb,baseline_inference_final_cpu_rss_gb,exact_inference_peak_gpu_gb,exact_inference_delta_gpu_gb,exact_inference_final_cpu_rss_gb,overall_peak_gpu_gb,baseline_model_gb,exact_model_gb,compression_ratio,memory_saved_gb,memory_saved_percent,model,tasks,batch_size,skip_baseline
6.270625114440918,-0.0032176971435546875,21.86026382446289,17.10297393798828,-0.052043914794921875,127.7827033996582,17.10297393798828,30.556864738464355,16.397315502166748,1.8635284985781093,14.159549236297607,46.33835754253236,deepseek-ai/deepseek-moe-16b-base,mmlu_astronomy,1,False
