baseline_inference_peak_gpu_gb,baseline_inference_delta_gpu_gb,baseline_inference_final_cpu_rss_gb,exact_inference_peak_gpu_gb,exact_inference_delta_gpu_gb,exact_inference_final_cpu_rss_gb,overall_peak_gpu_gb,baseline_model_gb,exact_model_gb,compression_ratio,memory_saved_gb,memory_saved_percent,model,tasks,batch_size,skip_baseline
26.849935054779053,0.0079345703125,18.489952087402344,16.08733081817627,0.0040283203125,77.05672073364258,26.849935054779053,26.665231943130493,15.346747398376465,1.7375168334334747,11.318484544754028,42.44660076047042,Qwen/Qwen1.5-MoE-A2.7B,mmlu_astronomy,1,False
