baseline_inference_peak_gpu_gb,baseline_inference_delta_gpu_gb,baseline_inference_final_cpu_rss_gb,exact_inference_peak_gpu_gb,exact_inference_delta_gpu_gb,exact_inference_final_cpu_rss_gb,overall_peak_gpu_gb,baseline_model_gb,exact_model_gb,compression_ratio,memory_saved_gb,memory_saved_percent,model,tasks,batch_size,skip_baseline
30.82257843017578,-0.044109344482421875,21.503517150878906,18.13080596923828,-0.052043914794921875,124.9278450012207,30.82257843017578,30.556864738464355,17.388282299041748,1.7573250889852596,13.168582439422607,43.09533243064124,deepseek-ai/deepseek-moe-16b-base,mmlu_astronomy,1,False
