baseline_inference_peak_gpu_gb,baseline_inference_delta_gpu_gb,baseline_inference_final_cpu_rss_gb,exact_inference_peak_gpu_gb,exact_inference_delta_gpu_gb,exact_inference_final_cpu_rss_gb,overall_peak_gpu_gb,baseline_model_gb,exact_model_gb,compression_ratio,memory_saved_gb,memory_saved_percent,model,tasks,batch_size,skip_baseline
26.849935054779053,0.0079345703125,18.698139190673828,15.17192554473877,0.0040283203125,82.05781936645508,26.849935054779053,26.665231943130493,14.464545249938965,1.8434891303093688,12.200686693191528,45.755036818026525,Qwen/Qwen1.5-MoE-A2.7B,mmlu_astronomy,1,False
