algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
4,sm_89,512,1024,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0115976,0.0140385,1.21047,0
4,sm_89,512,2048,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0200574,0.0264087,1.31666,0
4,sm_89,512,4096,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0356417,0.0489797,1.37422,0
4,sm_89,512,8192,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.066252,0.0888121,1.34052,0
4,sm_89,512,16384,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.132626,0.173461,1.3079,0
4,sm_89,512,256,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00866784,0.0122948,1.41844,0
4,sm_89,512,512,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0116374,0.0189495,1.62833,0
4,sm_89,512,1024,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0189869,0.0336934,1.77456,0
4,sm_89,512,2048,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0349488,0.062931,1.80066,0
4,sm_89,512,4096,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.06171,0.0924669,1.49841,0
4,sm_89,512,8192,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.114741,0.169064,1.47344,0
4,sm_89,512,16384,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.224598,0.304538,1.35593,0
4,sm_89,512,256,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0133987,0.0147399,1.1001,0
4,sm_89,512,512,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0190779,0.0242393,1.27054,0
4,sm_89,512,1024,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0290746,0.0424208,1.45904,0
4,sm_89,512,2048,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0490478,0.0814067,1.65974,0
4,sm_89,512,4096,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0886836,0.153143,1.72685,0
4,sm_89,512,8192,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.168507,0.301434,1.78885,0
4,sm_89,512,16384,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.32934,0.598006,1.81577,0
4,sm_89,512,256,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0285784,0.0355621,1.24437,0
4,sm_89,512,512,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0369096,0.0532285,1.44213,0
4,sm_89,512,1024,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0571432,0.0865893,1.5153,0
4,sm_89,512,2048,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0994478,0.16163,1.62527,0
4,sm_89,512,4096,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.18597,0.294995,1.58625,0
4,sm_89,512,8192,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.35805,0.737426,2.05956,0
4,sm_89,512,16384,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.698455,1.47182,2.10726,0
4,sm_89,512,256,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0571739,0.0691793,1.20998,0
4,sm_89,512,512,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0741819,0.104823,1.41305,0
4,sm_89,512,1024,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.116225,0.166326,1.43108,0
4,sm_89,512,2048,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.202009,0.34834,1.72438,0
4,sm_89,512,4096,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.37378,0.693262,1.85473,0
4,sm_89,512,8192,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.724801,1.35634,1.87133,0
4,sm_89,512,16384,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.4356,2.68666,1.87146,0
4,sm_89,1024,256,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00593027,0.00531248,0.895824,0
4,sm_89,1024,512,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00725168,0.00670182,0.924175,0
4,sm_89,1024,1024,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00995661,0.010309,1.03539,0
4,sm_89,1024,2048,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0157712,0.0177035,1.12252,0
4,sm_89,1024,4096,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0276961,0.0323855,1.16932,0
4,sm_89,1024,8192,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0493632,0.050887,1.03087,0
4,sm_89,1024,16384,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0927845,0.0864616,0.931854,0
4,sm_89,1024,256,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00636528,0.00628835,0.987914,0
4,sm_89,1024,512,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00842598,0.00864006,1.02541,0
4,sm_89,1024,1024,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0122546,0.0137357,1.12086,0
4,sm_89,1024,2048,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.01938,0.0262894,1.35652,0
4,sm_89,1024,4096,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0351084,0.0489828,1.39519,0
4,sm_89,1024,8192,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0660055,0.0846577,1.28259,0
4,sm_89,1024,16384,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.131261,0.176142,1.34192,0
4,sm_89,1024,256,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00874813,0.00990157,1.13185,0
4,sm_89,1024,512,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.011821,0.0132356,1.11967,0
4,sm_89,1024,1024,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0168336,0.0224176,1.33172,0
4,sm_89,1024,2048,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0345825,0.0429341,1.2415,0
4,sm_89,1024,4096,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0618444,0.080136,1.29577,0
4,sm_89,1024,8192,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.114026,0.15426,1.35285,0
4,sm_89,1024,16384,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.223073,0.305149,1.36793,0
4,sm_89,1024,256,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0125065,0.0164372,1.3143,0
4,sm_89,1024,512,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0179288,0.0264666,1.47621,0
4,sm_89,1024,1024,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0268147,0.0423001,1.5775,0
4,sm_89,1024,2048,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0470388,0.0805839,1.71314,0
4,sm_89,1024,4096,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0844565,0.151763,1.79694,0
4,sm_89,1024,8192,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.16468,0.298396,1.81198,0
4,sm_89,1024,16384,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.326187,0.563444,1.72736,0
4,sm_89,1024,256,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0282794,0.031383,1.10975,0
