algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
1,sm_89,4096,2048,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.340011,0.0945131,0.277971,0
1,sm_89,4096,4096,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.742377,0.168955,0.227586,0
1,sm_89,4096,8192,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.09547,0.304761,0.145437,0
1,sm_89,4096,16384,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.91681,0.562129,0.114328,0
1,sm_89,4096,256,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.0896857,0.0331295,0.369395,0
1,sm_89,4096,512,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.159977,0.0535797,0.33492,0
1,sm_89,4096,1024,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.328584,0.103681,0.315538,0
1,sm_89,4096,2048,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.663791,0.168501,0.253846,0
1,sm_89,4096,4096,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.50745,0.295234,0.19585,0
1,sm_89,4096,8192,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.67754,0.611347,0.130699,0
1,sm_89,4096,16384,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.9398,1.20684,0.110317,0
1,sm_89,4096,256,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.181926,0.0577474,0.317422,0
1,sm_89,4096,512,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.326133,0.0938212,0.287677,0
1,sm_89,4096,1024,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.653474,0.194444,0.297555,0
1,sm_89,4096,2048,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.31564,0.318535,0.242114,0
1,sm_89,4096,4096,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.86677,0.566439,0.197588,0
1,sm_89,4096,8192,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,9.55449,1.092,0.114292,0
1,sm_89,4096,16384,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,21.9784,2.07367,0.0943505,0
1,sm_89,4096,256,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.367127,0.108372,0.295188,0
1,sm_89,4096,512,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.649475,0.173327,0.266872,0
1,sm_89,4096,1024,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.30538,0.303702,0.232654,0
1,sm_89,4096,2048,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.63898,0.582273,0.220644,0
1,sm_89,4096,4096,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.65793,1.09161,0.192934,0
1,sm_89,4096,8192,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,20.0321,2.08617,0.104141,0
1,sm_89,4096,16384,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,46.2536,4.07862,0.0881796,0
1,sm_89,4096,256,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.730968,0.230928,0.315921,0
1,sm_89,4096,512,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.30348,0.355216,0.272514,0
1,sm_89,4096,1024,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.60459,0.571048,0.219247,0
1,sm_89,4096,2048,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.21381,1.13068,0.216863,0
1,sm_89,4096,4096,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.882,2.06406,0.189677,0
1,sm_89,4096,8192,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,40.5107,4.43072,0.109372,0
1,sm_89,4096,16384,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,93.5696,8.68452,0.0928135,0
1,sm_89,4096,256,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.45156,0.412327,0.284059,0
1,sm_89,4096,512,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.57688,0.682925,0.26502,0
1,sm_89,4096,1024,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.19067,1.08926,0.209849,0
1,sm_89,4096,2048,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.4026,2.21775,0.213191,0
1,sm_89,4096,4096,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,21.5753,4.01412,0.186052,0
1,sm_89,4096,8192,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,81.8089,7.94545,0.0971221,0
1,sm_89,4096,16384,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,190.014,15.7321,0.0827947,0
1,sm_89,8192,256,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.0434971,0.0188072,0.432378,0
1,sm_89,8192,512,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.0768349,0.0282676,0.3679,0
1,sm_89,8192,1024,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.163849,0.0478918,0.292292,0
1,sm_89,8192,2048,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.333516,0.0854288,0.256146,0
1,sm_89,8192,4096,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.715056,0.169791,0.237452,0
1,sm_89,8192,8192,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.10602,0.327111,0.155322,0
1,sm_89,8192,16384,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.84968,0.566945,0.116903,0
1,sm_89,8192,256,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.085341,0.0347788,0.407527,0
1,sm_89,8192,512,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.15692,0.0515438,0.328472,0
1,sm_89,8192,1024,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.327612,0.0899397,0.274531,0
1,sm_89,8192,2048,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.662973,0.169374,0.255476,0
1,sm_89,8192,4096,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.42012,0.313026,0.220422,0
1,sm_89,8192,8192,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.41303,0.599678,0.135888,0
1,sm_89,8192,16384,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.0764,1.1686,0.115974,0
1,sm_89,8192,256,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.173412,0.0566445,0.326647,0
1,sm_89,8192,512,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.310425,0.0929594,0.299459,0
1,sm_89,8192,1024,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.653565,0.191892,0.293609,0
1,sm_89,8192,2048,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.31205,0.320842,0.244534,0
1,sm_89,8192,4096,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.7995,0.564614,0.201684,0
1,sm_89,8192,8192,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,9.85633,1.16525,0.118224,0
1,sm_89,8192,16384,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,22.3361,2.30215,0.103069,0
1,sm_89,8192,256,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.353442,0.107066,0.302925,0
1,sm_89,8192,512,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.62636,0.178421,0.284854,0
1,sm_89,8192,1024,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.30964,0.298865,0.228203,0
1,sm_89,8192,2048,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.62706,0.573669,0.218369,0
1,sm_89,8192,4096,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.51415,1.07054,0.194144,0
1,sm_89,8192,8192,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,19.6101,2.07613,0.10587,0
1,sm_89,8192,16384,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,44.9243,4.04386,0.090015,0
1,sm_89,8192,256,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.702777,0.208063,0.296058,0
1,sm_89,8192,512,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.25374,0.320106,0.255321,0
1,sm_89,8192,1024,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.63286,0.570915,0.216842,0
1,sm_89,8192,2048,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.26044,1.12966,0.214745,0
1,sm_89,8192,4096,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.8859,2.07134,0.190278,0
1,sm_89,8192,8192,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,40.8283,4.06118,0.0994696,0
1,sm_89,8192,16384,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,93.6286,7.99089,0.0853466,0
1,sm_89,8192,256,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.4072,0.475373,0.337814,0
1,sm_89,8192,512,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.50247,0.679826,0.271662,0
1,sm_89,8192,1024,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.24543,1.09597,0.208939,0
1,sm_89,8192,2048,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.401,2.21912,0.213356,0
1,sm_89,8192,4096,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,21.2998,4.02011,0.18874,0
1,sm_89,8192,8192,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,82.0011,8.72052,0.106346,0
1,sm_89,8192,16384,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,188.23,17.133,0.0910216,0
1,sm_89,8192,256,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.78998,0.768467,0.275438,0
1,sm_89,8192,512,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.99347,1.27833,0.256,0
1,sm_89,8192,1024,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.3271,2.13754,0.206983,0
1,sm_89,8192,2048,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,20.7706,4.09052,0.196938,0
1,sm_89,8192,4096,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,42.4259,7.91003,0.186444,0
1,sm_89,8192,8192,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,164.839,15.6962,0.0952211,0
1,sm_89,8192,16384,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,383.019,31.1084,0.0812189,0
1,sm_89,16384,256,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.0857659,0.0356496,0.415662,0
1,sm_89,16384,512,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.156902,0.0567289,0.361556,0
1,sm_89,16384,1024,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.328893,0.0958574,0.291454,0
1,sm_89,16384,2048,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.66426,0.183549,0.27632,0
1,sm_89,16384,4096,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.40585,0.366074,0.260393,0
1,sm_89,16384,8192,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.35588,0.722272,0.165816,0
1,sm_89,16384,16384,256,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,9.99872,1.20531,0.120546,0
1,sm_89,16384,256,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.17421,0.0592014,0.339827,0
1,sm_89,16384,512,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.309611,0.0920798,0.297404,0
1,sm_89,16384,1024,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.662484,0.161475,0.243742,0
1,sm_89,16384,2048,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.32154,0.347347,0.262834,0
1,sm_89,16384,4096,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.79598,0.60299,0.215663,0
1,sm_89,16384,8192,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,9.20129,1.16091,0.126168,0
1,sm_89,16384,16384,512,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,20.9345,2.28293,0.109051,0
1,sm_89,16384,256,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.349442,0.10213,0.292266,0
1,sm_89,16384,512,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.618927,0.175607,0.283729,0
1,sm_89,16384,1024,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.30786,0.296468,0.226682,0
1,sm_89,16384,2048,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.61182,0.572055,0.219026,0
1,sm_89,16384,4096,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.40109,1.06649,0.197457,0
1,sm_89,16384,8192,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,20.2911,2.27944,0.112337,0
1,sm_89,16384,16384,1024,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,45.6935,4.06509,0.0889644,0
1,sm_89,16384,256,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.69777,0.204367,0.292886,0
1,sm_89,16384,512,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.24072,0.332934,0.26834,0
1,sm_89,16384,1024,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.62769,0.55597,0.211581,0
1,sm_89,16384,2048,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.2388,1.11249,0.212356,0
1,sm_89,16384,4096,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.8007,2.07226,0.191864,0
1,sm_89,16384,8192,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,39.6214,4.05016,0.102221,0
1,sm_89,16384,16384,2048,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,91.8905,7.97205,0.086756,0
1,sm_89,16384,256,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.39279,0.414936,0.297918,0
1,sm_89,16384,512,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.47907,0.605135,0.244098,0
1,sm_89,16384,1024,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.24397,1.09309,0.208448,0
1,sm_89,16384,2048,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.4928,2.19628,0.209314,0
1,sm_89,16384,4096,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,21.5603,4.00458,0.185738,0
1,sm_89,16384,8192,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,81.2293,7.96119,0.0980089,0
1,sm_89,16384,16384,4096,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,189.082,15.7286,0.0831843,0
1,sm_89,16384,256,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.77799,0.984491,0.35439,0
1,sm_89,16384,512,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.93925,1.28634,0.260431,0
1,sm_89,16384,1024,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.4546,2.13502,0.204218,0
1,sm_89,16384,2048,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,20.7913,4.39919,0.211588,0
1,sm_89,16384,4096,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,42.2701,7.91437,0.187234,0
1,sm_89,16384,8192,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,163.904,15.7015,0.0957965,0
1,sm_89,16384,16384,8192,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,378.752,31.1105,0.0821394,0
1,sm_89,16384,256,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,5.55097,1.45789,0.262638,0
1,sm_89,16384,512,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,9.87532,2.52555,0.255744,0
1,sm_89,16384,1024,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,20.6744,4.23723,0.20495,0
1,sm_89,16384,2048,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,41.5311,8.11966,0.195508,0
1,sm_89,16384,4096,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,84.3165,15.8451,0.187924,0
1,sm_89,16384,8192,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,328.762,31.3527,0.0953659,0
1,sm_89,16384,16384,16384,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,764.971,62.1618,0.0812603,0
